,Symbol,Strike,CallPut,ExpiryDays,SpotPrice,StockPrice,RiskfreeRate,ImpliedVolatility
1419,SPY150619C00204000,204.0,Call,123,10.635,209.78,0.02,0.134865683712
1420,SPY150619C00205000,205.0,Call,123,9.92,209.78,0.02,0.133196986973
1421,SPY150630C00205000,205.0,Call,134,10.18,209.78,0.02,0.131540137004
1422,SPY150619C00206000,206.0,Call,123,9.25,209.78,0.02,0.132085461559
1423,SPY150619C00207000,207.0,Call,123,8.61,209.78,0.02,0.131151155578
1424,SPY150619C00208000,208.0,Call,123,7.88,209.78,0.02,0.12793881088
1425,SPY150619C00209000,209.0,Call,123,7.29,209.78,0.02,0.127024908788
1426,SPY150619C00210000,210.0,Call,123,6.7,209.78,0.02,0.125661979366
1427,SPY150630C00210000,210.0,Call,134,6.81,209.78,0.02,0.121286335101
1428,SPY150619C00211000,211.0,Call,123,5.99,209.78,0.02,0.121336029573
1429,SPY150619C00212000,212.0,Call,123,5.53,209.78,0.02,0.121638882088
1430,SPY150619C00213000,213.0,Call,123,4.89,209.78,0.02,0.117702343234
1431,SPY150619C00214000,214.0,Call,123,4.41,209.78,0.02,0.116616822693
1432,SPY150619C00215000,215.0,Call,123,4.0,209.78,0.02,0.116094094958
1433,SPY150630C00215000,215.0,Call,134,4.155,209.78,0.02,0.113358821232
1434,SPY150619C00216000,216.0,Call,123,3.46,209.78,0.02,0.112368666034
1435,SPY150630C00216000,216.0,Call,134,3.62,209.78,0.02,0.110010438862
1436,SPY150619C00217000,217.0,Call,123,2.98,209.78,0.02,0.109237505306
1437,SPY150630C00217000,217.0,Call,134,3.27,209.78,0.02,0.10988509102
1438,SPY150619C00218000,218.0,Call,123,2.68,209.78,0.02,0.109592286584
1439,SPY150630C00218000,218.0,Call,134,2.79,209.78,0.02,0.106486252016
1440,SPY150619C00219000,219.0,Call,123,2.31,209.78,0.02,0.107328404771
1441,SPY150630C00219000,219.0,Call,134,2.515,209.78,0.02,0.106672863921
1442,SPY150619C00220000,220.0,Call,123,1.98,209.78,0.02,0.10552951183
1443,SPY150630C00220000,220.0,Call,134,2.185,209.78,0.02,0.105179630471
1444,SPY150619C00221000,221.0,Call,123,1.71,209.78,0.02,0.104405970655
1445,SPY150630C00221000,221.0,Call,134,1.9,209.78,0.02,0.104255008215
1446,SPY150619C00222000,222.0,Call,123,1.43,209.78,0.02,-1.0
1447,SPY150630C00222000,222.0,Call,134,1.635,209.78,0.02,0.102805153527
1448,SPY150619C00223000,223.0,Call,123,1.2,209.78,0.02,0.100798168429
1449,SPY150630C00223000,223.0,Call,134,1.4,209.78,0.02,-1.0
1450,SPY150619C00224000,224.0,Call,123,1.02,209.78,0.02,-1.0
1451,SPY150630C00224000,224.0,Call,134,1.19,209.78,0.02,0.100535310128
1452,SPY150619C00225000,225.0,Call,123,0.85,209.78,0.02,-1.0
1453,SPY150630C00225000,225.0,Call,134,0.98,209.78,0.02,-1.0
1454,SPY150619C00230000,230.0,Call,123,0.35,209.78,0.02,-1.0
1455,SPY150630C00230000,230.0,Call,134,0.36,209.78,0.02,-1.0
1456,SPY150619C00235000,235.0,Call,123,0.15,209.78,0.02,-1.0
1457,SPY150630C00235000,235.0,Call,134,0.165,209.78,0.02,-1.0
1458,SPY150619C00240000,240.0,Call,123,0.08,209.78,0.02,-1.0
1459,SPY150630C00240000,240.0,Call,134,0.085,209.78,0.02,-1.0
1460,SPY150619C00245000,245.0,Call,123,0.04,209.78,0.02,-1.0
1461,SPY150630C00245000,245.0,Call,134,0.03,209.78,0.02,-1.0
1462,SPY150619C00250000,250.0,Call,123,0.04,209.78,0.02,-1.0
1463,SPY150630C00250000,250.0,Call,134,0.02,209.78,0.02,-1.0
1464,SPY150619C00255000,255.0,Call,123,0.035,209.78,0.02,-1.0
1465,SPY150619P00040000,40.0,Put,123,0.01,209.78,0.02,-1.0
1466,SPY150619P00045000,45.0,Put,123,0.01,209.78,0.02,-1.0
1467,SPY150619P00050000,50.0,Put,123,0.01,209.78,0.02,-1.0
1468,SPY150619P00055000,55.0,Put,123,0.01,209.78,0.02,-1.0
1469,SPY150619P00060000,60.0,Put,123,0.01,209.78,0.02,-1.0
1470,SPY150619P00065000,65.0,Put,123,0.01,209.78,0.02,-1.0
1471,SPY150619P00070000,70.0,Put,123,0.02,209.78,0.02,-1.0
1472,SPY150619P00075000,75.0,Put,123,0.03,209.78,0.02,-1.0
1473,SPY150630P00075000,75.0,Put,134,0.03,209.78,0.02,-1.0
1474,SPY150619P00080000,80.0,Put,123,0.01,209.78,0.02,-1.0
1475,SPY150630P00080000,80.0,Put,134,0.055,209.78,0.02,-1.0
1476,SPY150619P00085000,85.0,Put,123,0.03,209.78,0.02,-1.0
1477,SPY150630P00085000,85.0,Put,134,0.06,209.78,0.02,-1.0
1478,SPY150619P00090000,90.0,Put,123,0.05,209.78,0.02,-1.0
1479,SPY150630P00090000,90.0,Put,134,0.05,209.78,0.02,-1.0
1480,SPY150619P00095000,95.0,Put,123,0.06,209.78,0.02,-1.0
1481,SPY150630P00095000,95.0,Put,134,0.045,209.78,0.02,-1.0
1482,SPY150619P00100000,100.0,Put,123,0.06,209.78,0.02,-1.0
1483,SPY150630P00100000,100.0,Put,134,0.07,209.78,0.02,-1.0
1484,SPY150619P00105000,105.0,Put,123,0.07,209.78,0.02,-1.0
1485,SPY150630P00105000,105.0,Put,134,0.085,209.78,0.02,-1.0
1486,SPY150619P00110000,110.0,Put,123,0.1,209.78,0.02,-1.0
1487,SPY150630P00110000,110.0,Put,134,0.115,209.78,0.02,-1.0
1488,SPY150619P00115000,115.0,Put,123,0.13,209.78,0.02,-1.0
1489,SPY150630P00115000,115.0,Put,134,0.15,209.78,0.02,-1.0
1490,SPY150619P00120000,120.0,Put,123,0.15,209.78,0.02,-1.0
1491,SPY150630P00120000,120.0,Put,134,0.18,209.78,0.02,-1.0
1492,SPY150619P00125000,125.0,Put,123,0.195,209.78,0.02,-1.0
1493,SPY150630P00125000,125.0,Put,134,0.23,209.78,0.02,-1.0
1494,SPY150619P00130000,130.0,Put,123,0.28,209.78,0.02,-1.0
1495,SPY150630P00130000,130.0,Put,134,0.285,209.78,0.02,-1.0
1496,SPY150619P00135000,135.0,Put,123,0.32,209.78,0.02,-1.0
1497,SPY150630P00135000,135.0,Put,134,0.4,209.78,0.02,-1.0
1498,SPY150619P00140000,140.0,Put,123,0.38,209.78,0.02,-1.0
1499,SPY150630P00140000,140.0,Put,134,0.46,209.78,0.02,-1.0
1500,SPY150619P00145000,145.0,Put,123,0.47,209.78,0.02,-1.0
1501,SPY150630P00145000,145.0,Put,134,0.535,209.78,0.02,-1.0
1502,SPY150619P00150000,150.0,Put,123,0.565,209.78,0.02,-1.0
1503,SPY150630P00150000,150.0,Put,134,0.68,209.78,0.02,-1.0
1504,SPY150619P00155000,155.0,Put,123,0.7,209.78,0.02,-1.0
1505,SPY150630P00155000,155.0,Put,134,0.84,209.78,0.02,-1.0
1506,SPY150619P00160000,160.0,Put,123,0.82,209.78,0.02,-1.0
1507,SPY150630P00160000,160.0,Put,134,1.01,209.78,0.02,-1.0
1508,SPY150619P00163000,163.0,Put,123,0.97,209.78,0.02,-1.0
1509,SPY150619P00164000,164.0,Put,123,0.955,209.78,0.02,-1.0
1510,SPY150619P00165000,165.0,Put,123,1.06,209.78,0.02,-1.0
1511,SPY150630P00165000,165.0,Put,134,1.175,209.78,0.02,-1.0
1512,SPY150619P00166000,166.0,Put,123,1.04,209.78,0.02,-1.0
1513,SPY150619P00167000,167.0,Put,123,1.085,209.78,0.02,-1.0
1514,SPY150619P00168000,168.0,Put,123,1.13,209.78,0.02,-1.0
1515,SPY150619P00169000,169.0,Put,123,1.18,209.78,0.02,-1.0
1516,SPY150619P00170000,170.0,Put,123,1.27,209.78,0.02,-1.0
1517,SPY150630P00170000,170.0,Put,134,1.46,209.78,0.02,-1.0
1518,SPY150619P00171000,171.0,Put,123,1.35,209.78,0.02,-1.0
1519,SPY150619P00172000,172.0,Put,123,1.345,209.78,0.02,-1.0
1520,SPY150619P00173000,173.0,Put,123,1.4,209.78,0.02,-1.0
1521,SPY150619P00174000,174.0,Put,123,1.49,209.78,0.02,-1.0
1522,SPY150619P00175000,175.0,Put,123,1.57,209.78,0.02,-1.0
1523,SPY150630P00175000,175.0,Put,134,1.76,209.78,0.02,-1.0
1524,SPY150619P00176000,176.0,Put,123,1.655,209.78,0.02,-1.0
1525,SPY150630P00176000,176.0,Put,134,1.795,209.78,0.02,-1.0
1526,SPY150619P00177000,177.0,Put,123,1.76,209.78,0.02,-1.0
1527,SPY150630P00177000,177.0,Put,134,1.87,209.78,0.02,-1.0
1528,SPY150619P00178000,178.0,Put,123,1.8,209.78,0.02,-1.0
1529,SPY150630P00178000,178.0,Put,134,1.975,209.78,0.02,-1.0
1530,SPY150619P00179000,179.0,Put,123,1.88,209.78,0.02,-1.0
1531,SPY150630P00179000,179.0,Put,134,2.075,209.78,0.02,-1.0
1532,SPY150619P00180000,180.0,Put,123,1.96,209.78,0.02,-1.0
1533,SPY150630P00180000,180.0,Put,134,2.16,209.78,0.02,-1.0
1534,SPY150619P00181000,181.0,Put,123,2.09,209.78,0.02,-1.0
1535,SPY150630P00181000,181.0,Put,134,2.26,209.78,0.02,-1.0
1536,SPY150619P00182000,182.0,Put,123,2.16,209.78,0.02,-1.0
1537,SPY150630P00182000,182.0,Put,134,2.355,209.78,0.02,-1.0
1538,SPY150619P00183000,183.0,Put,123,2.29,209.78,0.02,-1.0
1539,SPY150630P00183000,183.0,Put,134,2.46,209.78,0.02,-1.0
1540,SPY150619P00184000,184.0,Put,123,2.33,209.78,0.02,-1.0
1541,SPY150630P00184000,184.0,Put,134,2.565,209.78,0.02,-1.0
1542,SPY150619P00185000,185.0,Put,123,2.43,209.78,0.02,-1.0
1543,SPY150630P00185000,185.0,Put,134,2.67,209.78,0.02,-1.0
1544,SPY150619P00186000,186.0,Put,123,2.59,209.78,0.02,-1.0
1545,SPY150630P00186000,186.0,Put,134,2.795,209.78,0.02,0.233976400894
1546,SPY150619P00187000,187.0,Put,123,2.76,209.78,0.02,0.235647261217
1547,SPY150630P00187000,187.0,Put,134,2.91,209.78,0.02,0.231135307234
1548,SPY150619P00188000,188.0,Put,123,2.86,209.78,0.02,0.232356595755
1549,SPY150630P00188000,188.0,Put,134,3.04,209.78,0.02,-1.0
1550,SPY150619P00189000,189.0,Put,123,2.99,209.78,0.02,-1.0
1551,SPY150630P00189000,189.0,Put,134,3.21,209.78,0.02,-1.0
1552,SPY150619P00190000,190.0,Put,123,3.06,209.78,0.02,-1.0
1553,SPY150630P00190000,190.0,Put,134,3.33,209.78,0.02,-1.0
1554,SPY150619P00191000,191.0,Put,123,3.23,209.78,0.02,-1.0
1555,SPY150630P00191000,191.0,Put,134,3.465,209.78,0.02,0.22095268563
1556,SPY150619P00192000,192.0,Put,123,3.37,209.78,0.02,0.220045482972
1557,SPY150630P00192000,192.0,Put,134,3.625,209.78,0.02,0.218530477397
1558,SPY150619P00193000,193.0,Put,123,3.545,209.78,0.02,0.217899846544
1559,SPY150630P00193000,193.0,Put,134,3.785,209.78,0.02,0.215916426608
1560,SPY150619P00194000,194.0,Put,123,3.665,209.78,0.02,0.214279471607
1561,SPY150630P00194000,194.0,Put,134,3.965,209.78,0.02,0.213764783106
1562,SPY150619P00195000,195.0,Put,123,3.84,209.78,0.02,0.211560644118
1563,SPY150630P00195000,195.0,Put,134,4.14,209.78,0.02,0.21104468958
1564,SPY150619P00196000,196.0,Put,123,4.03,209.78,0.02,0.209084758177
1565,SPY150630P00196000,196.0,Put,134,4.335,209.78,0.02,0.208666841834
1566,SPY150619P00197000,197.0,Put,123,4.23,209.78,0.02,0.206671602117
1567,SPY150630P00197000,197.0,Put,134,4.535,209.78,0.02,0.20621465512
1568,SPY150619P00198000,198.0,Put,123,4.44,209.78,0.02,0.204278560371
1569,SPY150630P00198000,198.0,Put,134,4.74,209.78,0.02,0.203667188385
1570,SPY150619P00199000,199.0,Put,123,4.665,209.78,0.02,0.202002161483
1571,SPY150630P00199000,199.0,Put,134,4.97,209.78,0.02,0.201474042222
1572,SPY150619P00200000,200.0,Put,123,4.93,209.78,0.02,0.200411348174
1573,SPY150630P00200000,200.0,Put,134,5.2,209.78,0.02,0.199215343692
1574,SPY150619P00201000,201.0,Put,123,5.19,209.78,0.02,0.198494264698
1575,SPY150619P00202000,202.0,Put,123,5.4,209.78,0.02,0.195014942369
1576,SPY150619P00203000,203.0,Put,123,5.73,209.78,0.02,0.194012689481
1577,SPY150619P00204000,204.0,Put,123,5.955,209.78,0.02,0.190382500098
1578,SPY150619P00205000,205.0,Put,123,6.26,209.78,0.02,0.188235299563
1579,SPY150630P00205000,205.0,Put,134,6.64,209.78,0.02,0.189303690404
1580,SPY150619P00206000,206.0,Put,123,6.61,209.78,0.02,0.18674377901
1581,SPY150619P00207000,207.0,Put,123,6.98,209.78,0.02,0.185343044382
1582,SPY150619P00208000,208.0,Put,123,7.265,209.78,0.02,0.181899721926
1583,SPY150619P00209000,209.0,Put,123,7.65,209.78,0.02,0.180077883928
1584,SPY150619P00210000,210.0,Put,123,8.11,209.78,0.02,0.179509749082
1585,SPY150630P00210000,210.0,Put,134,8.45,209.78,0.02,0.17997345434
1586,SPY150619P00211000,211.0,Put,123,8.48,209.78,0.02,0.176731951628
1587,SPY150619P00212000,212.0,Put,123,8.93,209.78,0.02,0.175240229076
1588,SPY150619P00213000,213.0,Put,123,9.42,209.78,0.02,0.174201148302
1589,SPY150619P00214000,214.0,Put,123,9.95,209.78,0.02,0.173627992457
1590,SPY150619P00215000,215.0,Put,123,10.46,209.78,0.02,0.172304574154
1591,SPY150630P00215000,215.0,Put,134,10.775,209.78,0.02,0.172818663822
1592,SPY150619P00216000,216.0,Put,123,11.035,209.78,0.02,0.171786050535
1593,SPY150630P00216000,216.0,Put,134,11.33,209.78,0.02,0.172224139507
1594,SPY150619P00217000,217.0,Put,123,11.64,209.78,0.02,0.171613810853
1595,SPY150630P00217000,217.0,Put,134,11.935,209.78,0.02,0.172001574795
1596,SPY150619P00218000,218.0,Put,123,12.27,209.78,0.02,0.171600214918
1597,SPY150630P00218000,218.0,Put,134,12.55,209.78,0.02,0.171816812475
1598,SPY150619P00219000,219.0,Put,123,12.925,209.78,0.02,0.171758488865
1599,SPY150630P00219000,219.0,Put,134,13.205,209.78,0.02,0.172113467223
1600,SPY150619P00220000,220.0,Put,123,13.83,209.78,0.02,0.17703260372
1601,SPY150630P00220000,220.0,Put,134,14.0,209.78,0.02,0.174998951765
1602,SPY150619P00221000,221.0,Put,123,14.405,209.78,0.02,0.174777996918
1603,SPY150630P00221000,221.0,Put,134,14.59,209.78,0.02,0.173309080349
1604,SPY150619P00222000,222.0,Put,123,15.13,209.78,0.02,0.175490220797
1605,SPY150630P00222000,222.0,Put,134,15.33,209.78,0.02,0.174462423385
1606,SPY150619P00223000,223.0,Put,123,15.92,209.78,0.02,0.177383734948
1607,SPY150619P00224000,224.0,Put,123,16.735,209.78,0.02,0.179600390139
1608,SPY150619P00225000,225.0,Put,123,17.58,209.78,0.02,0.182294130421
1609,SPY150630P00225000,225.0,Put,134,17.745,209.78,0.02,0.180646491198
1610,SPY150619P00230000,230.0,Put,123,22.11,209.78,0.02,0.200629124623
1611,SPY150630P00230000,230.0,Put,134,22.25,209.78,0.02,0.198233835265
1612,SPY150619P00235000,235.0,Put,123,27.51,209.78,0.02,0.238530126489
1613,SPY150630P00235000,235.0,Put,134,26.95,209.78,0.02,0.217097447294
1614,SPY150619P00240000,240.0,Put,123,31.86,209.78,0.02,0.246626917305
1615,SPY150630P00240000,240.0,Put,134,31.86,209.78,0.02,0.239560527724
1616,SPY150619P00245000,245.0,Put,123,36.84,209.78,0.02,0.270381967092
1617,SPY150630P00245000,245.0,Put,134,36.845,209.78,0.02,0.262720505002
1618,SPY150619P00250000,250.0,Put,123,41.705,209.78,0.02,0.289437064061
1619,SPY150619P00255000,255.0,Put,123,46.785,209.78,0.02,0.31422617957
1620,SPY150930C00075000,75.0,Call,226,134.795,209.78,0.02,-1.0
1621,SPY150918C00080000,80.0,Call,214,129.465,209.78,0.02,-1.0
1622,SPY150930C00080000,80.0,Call,226,129.825,209.78,0.02,-1.0
1623,SPY150918C00085000,85.0,Call,214,125.085,209.78,0.02,-1.0
1624,SPY150930C00085000,85.0,Call,226,124.72,209.78,0.02,-1.0
1625,SPY150918C00090000,90.0,Call,214,120.085,209.78,0.02,-1.0
1626,SPY150930C00090000,90.0,Call,226,119.685,209.78,0.02,-1.0
1627,SPY150918C00095000,95.0,Call,214,115.21,209.78,0.02,-1.0
1628,SPY150930C00095000,95.0,Call,226,114.7,209.78,0.02,-1.0
1629,SPY150918C00105000,105.0,Call,214,104.605,209.78,0.02,-1.0
1630,SPY150918C00115000,115.0,Call,214,94.55,209.78,0.02,-1.0
1631,SPY150930C00115000,115.0,Call,226,94.89,209.78,0.02,-1.0
1632,SPY150918C00120000,120.0,Call,214,90.115,209.78,0.02,-1.0
1633,SPY150918C00130000,130.0,Call,214,79.1,209.78,0.02,-1.0
1634,SPY150918C00135000,135.0,Call,214,75.075,209.78,0.02,-1.0
1635,SPY150918C00140000,140.0,Call,214,70.095,209.78,0.02,-1.0
1636,SPY150918C00145000,145.0,Call,214,64.8,209.78,0.02,-1.0
1637,SPY150918C00150000,150.0,Call,214,60.325,209.78,0.02,-1.0
1638,SPY150930C00150000,150.0,Call,226,59.94,209.78,0.02,-1.0
1639,SPY150918C00155000,155.0,Call,214,55.075,209.78,0.02,-1.0
1640,SPY150930C00155000,155.0,Call,226,55.15,209.78,0.02,-1.0
1641,SPY150918C00160000,160.0,Call,214,49.995,209.78,0.02,-1.0
1642,SPY150930C00160000,160.0,Call,226,50.62,209.78,0.02,-1.0
1643,SPY150918C00165000,165.0,Call,214,44.6,209.78,0.02,-1.0
1644,SPY150930C00165000,165.0,Call,226,45.89,209.78,0.02,-1.0
1645,SPY150918C00170000,170.0,Call,214,41.16,209.78,0.02,-1.0
1646,SPY150930C00170000,170.0,Call,226,41.225,209.78,0.02,-1.0
1647,SPY150918C00175000,175.0,Call,214,36.575,209.78,0.02,-1.0
1648,SPY150930C00175000,175.0,Call,226,36.68,209.78,0.02,-1.0
1649,SPY150918C00176000,176.0,Call,214,34.86,209.78,0.02,-1.0
1650,SPY150918C00177000,177.0,Call,214,34.765,209.78,0.02,-1.0
1651,SPY150930C00177000,177.0,Call,226,34.88,209.78,0.02,-1.0
1652,SPY150918C00178000,178.0,Call,214,33.87,209.78,0.02,0.0897862459009
1653,SPY150930C00178000,178.0,Call,226,33.985,209.78,0.02,0.0874603447037
1654,SPY150918C00179000,179.0,Call,214,32.995,209.78,0.02,0.111126409683
1655,SPY150930C00179000,179.0,Call,226,33.1,209.78,0.02,0.105794983253
1656,SPY150918C00180000,180.0,Call,214,32.12,209.78,0.02,0.118938899667
1657,SPY150930C00180000,180.0,Call,226,32.2,209.78,0.02,0.112950026136
1658,SPY150918C00181000,181.0,Call,214,31.25,209.78,0.02,0.124424180315
1659,SPY150930C00181000,181.0,Call,226,31.355,209.78,0.02,0.12064441637
1660,SPY150918C00182000,182.0,Call,214,30.355,209.78,0.02,0.126730296942
1661,SPY150930C00182000,182.0,Call,226,30.465,209.78,0.02,0.123267935053
1662,SPY150918C00183000,183.0,Call,214,29.5,209.78,0.02,0.130293233894
1663,SPY150930C00183000,183.0,Call,226,29.61,209.78,0.02,0.126788694375
1664,SPY150918C00184000,184.0,Call,214,28.61,209.78,0.02,0.131212181036
1665,SPY150930C00184000,184.0,Call,226,28.715,209.78,0.02,0.127480663789
1666,SPY150918C00185000,185.0,Call,214,27.765,209.78,0.02,0.133811820834
1667,SPY150930C00185000,185.0,Call,226,27.65,209.78,0.02,0.120177900747
1668,SPY150918C00186000,186.0,Call,214,26.935,209.78,0.02,0.135827451518
1669,SPY150930C00186000,186.0,Call,226,27.04,209.78,0.02,0.132092895819
1670,SPY150918C00187000,187.0,Call,214,26.09,209.78,0.02,0.136742965121
1671,SPY150930C00187000,187.0,Call,226,26.15,209.78,0.02,0.131485454524
1672,SPY150918C00188000,188.0,Call,214,25.245,209.78,0.02,0.137229183732
1673,SPY150930C00188000,188.0,Call,226,25.395,209.78,0.02,0.134928797928
1674,SPY150918C00189000,189.0,Call,214,24.385,209.78,0.02,0.136882952596
1675,SPY150930C00189000,189.0,Call,226,24.53,209.78,0.02,0.134391067837
1676,SPY150918C00190000,190.0,Call,214,23.585,209.78,0.02,0.13797652287
1677,SPY150930C00190000,190.0,Call,226,23.735,209.78,0.02,0.135551160566
1678,SPY150918C00191000,191.0,Call,214,22.74,209.78,0.02,0.137411642943
1679,SPY150930C00191000,191.0,Call,226,22.89,209.78,0.02,0.134962579069
1680,SPY150918C00192000,192.0,Call,214,21.92,209.78,0.02,0.137227420739
1681,SPY150930C00192000,192.0,Call,226,22.085,209.78,0.02,0.135125594422
1682,SPY150918C00193000,193.0,Call,214,21.12,209.78,0.02,0.137234347075
1683,SPY150930C00193000,193.0,Call,226,21.28,209.78,0.02,0.134965467496
1684,SPY150918C00194000,194.0,Call,214,20.315,209.78,0.02,0.136804381232
1685,SPY150930C00194000,194.0,Call,226,20.48,209.78,0.02,0.134627304288
1686,SPY150918C00195000,195.0,Call,214,19.525,209.78,0.02,0.136432987826
1687,SPY150930C00195000,195.0,Call,226,19.725,209.78,0.02,0.135000743981
1688,SPY150918C00196000,196.0,Call,214,18.77,209.78,0.02,0.136726781103
1689,SPY150930C00196000,196.0,Call,226,18.95,209.78,0.02,0.13479982526
1690,SPY150918C00197000,197.0,Call,214,17.975,209.78,0.02,0.13560325629
1691,SPY150930C00197000,197.0,Call,226,18.17,209.78,0.02,0.133978634896
1692,SPY150918C00198000,198.0,Call,214,17.215,209.78,0.02,0.134969212078
1693,SPY150930C00198000,198.0,Call,226,17.43,209.78,0.02,0.133715877483
1694,SPY150918C00199000,199.0,Call,214,16.49,209.78,0.02,0.134765806529
1695,SPY150930C00199000,199.0,Call,226,16.68,209.78,0.02,0.132996641319
1696,SPY150918C00200000,200.0,Call,214,15.6,209.78,0.02,0.131128521503
1697,SPY150930C00200000,200.0,Call,226,15.95,209.78,0.02,0.132402780387
1698,SPY150918C00201000,201.0,Call,214,15.015,209.78,0.02,0.1330519533
1699,SPY150930C00201000,201.0,Call,226,15.175,209.78,0.02,0.130742081535
1700,SPY150918C00202000,202.0,Call,214,14.15,209.78,0.02,0.129505364438
1701,SPY150930C00202000,202.0,Call,226,14.505,209.78,0.02,0.13071915608
1702,SPY150918C00203000,203.0,Call,214,13.55,209.78,0.02,0.130504343384
1703,SPY150930C00203000,203.0,Call,226,13.75,209.78,0.02,0.128946532528
1704,SPY150918C00204000,204.0,Call,214,12.905,209.78,0.02,0.130371029796
1705,SPY150930C00204000,204.0,Call,226,13.07,209.78,0.02,0.12821764083
1706,SPY150918C00205000,205.0,Call,214,12.18,209.78,0.02,0.128583515279
1707,SPY150930C00205000,205.0,Call,226,12.39,209.78,0.02,0.127223427736
1708,SPY150918C00206000,206.0,Call,214,11.56,209.78,0.02,0.128298438959
1709,SPY150930C00206000,206.0,Call,226,11.72,209.78,0.02,0.126132193931
1710,SPY150918C00207000,207.0,Call,214,10.92,209.78,0.02,0.127388001103
1711,SPY150930C00207000,207.0,Call,226,11.065,209.78,0.02,0.125019829316
1712,SPY150918C00208000,208.0,Call,214,10.27,209.78,0.02,0.126148313646
1713,SPY150930C00208000,208.0,Call,226,10.485,209.78,0.02,0.124939935043
1714,SPY150918C00209000,209.0,Call,214,9.65,209.78,0.02,0.124925333793
1715,SPY150930C00209000,209.0,Call,226,9.81,209.78,0.02,0.122902112182
1716,SPY150918C00210000,210.0,Call,214,9.02,209.78,0.02,0.123299565946
1717,SPY150930C00210000,210.0,Call,226,9.22,209.78,0.02,0.121954456312
1718,SPY150918C00211000,211.0,Call,214,8.455,209.78,0.02,0.12243086613
1719,SPY150930C00211000,211.0,Call,226,8.65,209.78,0.02,0.121053377538
1720,SPY150918C00212000,212.0,Call,214,7.91,209.78,0.02,0.121581076759
1721,SPY150930C00212000,212.0,Call,226,8.09,209.78,0.02,0.120025775041
1722,SPY150918C00213000,213.0,Call,214,7.34,209.78,0.02,0.120035144901
1723,SPY150930C00213000,213.0,Call,226,7.6,209.78,0.02,0.119770178351
1724,SPY150918C00214000,214.0,Call,214,6.82,209.78,0.02,0.118963505456
1725,SPY150930C00214000,214.0,Call,226,6.975,209.78,0.02,0.117169984805
1726,SPY150918C00215000,215.0,Call,214,6.3,209.78,0.02,0.117604987938
1727,SPY150930C00215000,215.0,Call,226,6.51,209.78,0.02,0.116721408097
1728,SPY150918C00216000,216.0,Call,214,5.81,209.78,0.02,0.116308695621
1729,SPY150918C00217000,217.0,Call,214,5.305,209.78,0.02,0.114478549804
1730,SPY150918C00220000,220.0,Call,214,4.05,209.78,0.02,0.111076257452
1731,SPY150930C00220000,220.0,Call,226,4.29,209.78,0.02,0.111223244244
1732,SPY150918C00225000,225.0,Call,214,2.35,209.78,0.02,0.10449935803
1733,SPY150930C00225000,225.0,Call,226,2.59,209.78,0.02,0.105737431734
1734,SPY150918C00230000,230.0,Call,214,1.27,209.78,0.02,-1.0
1735,SPY150930C00230000,230.0,Call,226,1.425,209.78,0.02,-1.0
1736,SPY150918C00235000,235.0,Call,214,0.65,209.78,0.02,-1.0
1737,SPY150930C00235000,235.0,Call,226,0.68,209.78,0.02,-1.0
1738,SPY150918C00240000,240.0,Call,214,0.3,209.78,0.02,-1.0
1739,SPY150930C00240000,240.0,Call,226,0.37,209.78,0.02,-1.0
1740,SPY150918C00245000,245.0,Call,214,0.17,209.78,0.02,-1.0
1741,SPY150930C00245000,245.0,Call,226,0.19,209.78,0.02,-1.0
1742,SPY150918C00250000,250.0,Call,214,0.105,209.78,0.02,-1.0
1743,SPY150930C00250000,250.0,Call,226,0.1,209.78,0.02,-1.0
1744,SPY150918C00255000,255.0,Call,214,0.05,209.78,0.02,-1.0
1745,SPY150930C00255000,255.0,Call,226,0.06,209.78,0.02,-1.0
1746,SPY150918C00260000,260.0,Call,214,0.03,209.78,0.02,-1.0
1747,SPY150930C00265000,265.0,Call,226,0.03,209.78,0.02,-1.0
1748,SPY150930C00270000,270.0,Call,226,0.02,209.78,0.02,-1.0
1749,SPY150930P00075000,75.0,Put,226,0.08,209.78,0.02,-1.0
1750,SPY150918P00080000,80.0,Put,214,0.08,209.78,0.02,-1.0
1751,SPY150930P00080000,80.0,Put,226,0.08,209.78,0.02,-1.0
1752,SPY150918P00085000,85.0,Put,214,0.1,209.78,0.02,-1.0
1753,SPY150930P00085000,85.0,Put,226,0.1,209.78,0.02,-1.0
1754,SPY150918P00090000,90.0,Put,214,0.12,209.78,0.02,-1.0
1755,SPY150930P00090000,90.0,Put,226,0.14,209.78,0.02,-1.0
1756,SPY150918P00095000,95.0,Put,214,0.17,209.78,0.02,-1.0
1757,SPY150930P00095000,95.0,Put,226,0.17,209.78,0.02,-1.0
1758,SPY150918P00100000,100.0,Put,214,0.2,209.78,0.02,-1.0
1759,SPY150930P00100000,100.0,Put,226,0.215,209.78,0.02,-1.0
1760,SPY150918P00105000,105.0,Put,214,0.23,209.78,0.02,-1.0
1761,SPY150930P00105000,105.0,Put,226,0.3,209.78,0.02,-1.0
1762,SPY150918P00110000,110.0,Put,214,0.28,209.78,0.02,-1.0
1763,SPY150930P00110000,110.0,Put,226,0.305,209.78,0.02,-1.0
1764,SPY150918P00115000,115.0,Put,214,0.325,209.78,0.02,-1.0
1765,SPY150918P00120000,120.0,Put,214,0.46,209.78,0.02,-1.0
1766,SPY150930P00120000,120.0,Put,226,0.46,209.78,0.02,-1.0
